time,open,high,low,close,Buy,Sell,LinReg Candles (Open),LinReg Candles (High,LinReg Candles (Low),LinReg Candles (Close),LinReg Candles (Open),LinReg Candles (High,LinReg Candles (Low),LinReg Candles (Close),Plot,Volume
2026-02-04T12:17:00+05:30,25743.104886881327,25746.85,25739.65,25743.325,0,0,25743.60803873452,25748.96590909094,25741.551189641188,25745.342613636378,,,,,25741.321509740228,729387
2026-02-04T12:18:00+05:30,25743.214943440664,25745.1,25735.1,25741.024999999998,0,0,,,,,25744.475326185442,25748.4409090909,25740.30650932503,25744.205681818185,25742.738311688277,3528924
2026-02-04T12:19:00+05:30,25742.11997172033,25742.11997172033,25732.4,25735.8125,0,0,,,,,25744.34050400182,25747.349536456473,25738.01902596135,25741.963068181823,25743.295129870097,952852
2026-02-04T12:20:00+05:30,25738.966235860164,25738.966235860164,25730.75,25734.887499999997,0,0,,,,,25743.15178609182,25745.30834006104,25735.59792517769,25739.928409090913,25743.251461038926,1017995
2026-02-04T12:21:00+05:30,25736.92686793008,25738.3,25731.15,25735.112499999996,0,0,,,,,25741.540097591365,25743.188512443754,25733.903481593214,25738.32102272728,25742.73676948049,714642
2026-02-04T12:22:00+05:30,25736.019683965038,25736.019683965038,25725.95,25730.4875,0,0,,,,,25739.930560159326,25740.52494790626,25730.898739716482,25735.34715909094,25741.50202922075,587014
2026-02-04T12:23:00+05:30,25733.253591982517,25733.65,25727.25,25730.1875,0,0,,,,,25737.638859625135,25737.167861926915,25728.65990693067,25732.494886363624,25739.657548701267,578907
2026-02-04T12:24:00+05:30,25731.72054599126,25731.72054599126,25723.6,25728.425000000003,0,1,,,,,25735.066872994375,25732.96504058115,25725.241528690298,25729.034659090914,25737.32784090906,803173
2026-02-04T12:25:00+05:30,25730.07277299563,25734.75,25727.2,25730.887499999997,0,0,,,,,25732.05076604264,25731.04338432947,25723.90724135903,25727.35852272726,25734.92110389607,854356
2026-02-04T12:26:00+05:30,25730.480136497812,25745.55,25730.480136497812,25739.4625,0,0,25729.704644384965,25734.294455350522,25724.395187918028,25729.912500000006,,,,,25733.19959415581,819898
2026-02-04T12:27:00+05:30,25734.971318248907,25752.4,25734.971318248907,25748.375,1,0,25729.808572192465,25739.961435462494,25727.333183942246,25735.561363636338,,,,,25732.575730519446,739671
2026-02-04T12:28:00+05:30,25741.673159124453,25756.3,25741.673159124453,25754.0875,0,0,25732.684967914425,25746.14659739263,25732.415486629714,25742.55795454545,,,,,25733.181006493465,2604582
2026-02-04T12:29:00+05:30,25747.880329562227,25756.2,25747.8,25751.8,0,0,25737.621461229934,25751.552213868243,25738.52800418102,25747.919318181823,,,,,25734.977029220736,790936
2026-02-04T12:30:00+05:30,25749.84016478111,25749.84016478111,25737.5,25742.3875,0,0,25742.770389705875,25753.887877632438,25740.295067186886,25748.848295454554,,,,,25737.31323051944,725227
2026-02-04T12:31:00+05:30,25746.113832390554,25746.113832390554,25731.35,25735.0875,0,0,25745.8093425802,25754.11356579502,25739.5734938291,25746.987499999985,,,,,25739.877922077874,924676
2026-02-04T12:32:00+05:30,25740.600666195278,25740.600666195278,25733.9,25736.412500000002,0,0,,,,,25746.39842129012,25752.13904016952,25739.70873865314,25745.58011363638,25742.481006493465,1695952
2026-02-04T12:33:00+05:30,25738.50658309764,25738.50658309764,25733.15,25735.725,0,0,,,,,25745.989267463236,25748.979036724988,25738.534892568074,25743.053977272735,25744.358360389568,662324
2026-02-04T12:34:00+05:30,25737.11579154882,25738.75,25733.05,25736.375,0,0,,,,,25744.521622367996,25745.35259161338,25737.238319210323,25740.44204545455,25745.05560064931,744693
2026-02-04T12:35:00+05:30,25736.745395774407,25740.3,25732.9,25736.3375,0,0,,,,,25742.48183391126,25741.636700318344,25734.96674585252,25737.216477272737,25744.292532467498,829047
2026-02-04T12:36:00+05:30,25736.541447887204,25736.541447887204,25728.05,25730.9,0,1,,,,,25739.849155591975,25736.885740715876,25731.383808858383,25732.348863636373,25742.068181818147,587760
2026-02-04T12:37:00+05:30,25733.720723943603,25742,25727.2,25734.875,0,0,,,,,25736.099009614172,25735.753800063518,25728.088169409297,25730.304545454535,25739.419074675283,710045
2026-02-04T12:38:00+05:30,25734.2978619718,25742.65,25734.2978619718,25739.3375,0,0,,,,,25733.20177753437,25736.235495774792,25728.016616201352,25731.509090909098,25737.207873376585,688186
2026-02-04T12:39:00+05:30,25736.8176809859,25742.95,25734.2,25738.65,0,0,25732.355434221732,25737.96491875881,25729.16305326504,25733.944318181835,,,,,25735.54561688308,3943523
2026-02-04T12:40:00+05:30,25737.73384049295,25751.9,25737.73384049295,25745.05,0,0,25733.14987620177,25743.130705379164,25732.88755424134,25738.70170454546,,,,,25734.923863636326,1043341
2026-02-04T12:41:00+05:30,25741.391920246475,25756.75,25741.391920246475,25752.2875,1,0,25735.92579037363,25748.87879468702,25736.360815116834,25744.357386363656,,,,,25735.483198051912,978436
2026-02-04T12:42:00+05:30,25746.839710123237,25762.95,25746.839710123237,25758.800000000003,0,0,25740.141588368624,25755.608012868444,25740.27237639646,25750.307954545464,,,,,25737.353409090872,1376028
2026-02-04T12:43:00+05:30,25752.81985506162,25760.9,25752.81985506162,25758.35,0,0,25745.224771457037,25759.917284123057,25745.846269696296,25755.278409090923,,,,,25740.629058441522,687468
2026-02-04T12:44:00+05:30,25755.58492753081,25756.95,25738.7,25747.712499999998,0,0,25750.25159027398,25761.666297823303,25745.93112479192,25755.742045454535,,,,,25744.26298701295,969189
2026-02-04T12:45:00+05:30,25751.648713765404,25751.648713765404,25729.65,25736.125,0,1,,,,,25752.99681786427,25760.934459117427,25742.86597988758,25752.092045454545,25747.20340909087,887751
2026-02-04T12:46:00+05:30,25743.886856882702,25743.886856882702,25731.25,25735.387499999997,0,0,,,,,25752.544431659404,25757.428451686807,25740.437198619562,25748.211931818194,25749.241639610347,522523
2026-02-04T12:47:00+05:30,25739.63717844135,25739.63717844135,25728.55,25731.4625,0,0,,,,,25750.378181738797,25751.72386178239,25736.342508260648,25742.137499999983,25749.73246753242,634951
2026-02-04T12:48:00+05:30,25735.549839220675,25735.549839220675,25725.9,25727.887499999997,0,0,,,,,25746.257840869413,25745.570503848536,25731.227363356273,25735.622727272716,25748.48465909086,986055
2026-02-04T12:49:00+05:30,25731.718669610338,25731.718669610338,25722.2,25724.449999999997,0,0,,,,,25740.940284071046,25738.609508346814,25726.284556992247,25729.143181818188,25745.461120129818,847469
2026-02-04T12:50:00+05:30,25728.084334805168,25728.084334805168,25718.95,25722.162500000002,0,0,,,,,25735.04173294462,25731.043557697536,25720.839769450216,25722.48750000001,25740.776704545402,4363007
2026-02-04T12:51:00+05:30,25725.123417402585,25725.123417402585,25718.4,25721.4625,0,0,,,,,25728.7646164723,25724.83848174719,25716.555680179652,25717.522159090906,25735.31672077917,793144
2026-02-04T12:52:00+05:30,25723.29295870129,25724.95,25720.7,25722.5,0,0,,,,,25723.143387781623,25720.67716310501,25714.547325432144,25715.274999999994,25730.057142857087,1714219
2026-02-04T12:53:00+05:30,25722.896479350646,25722.9,25716.7,25719.824999999997,0,0,,,,,25719.20919389079,25718.436299008266,25713.197292491583,25714.714772727268,25725.27183441553,666302
2026-02-04T12:54:00+05:30,25721.36073967532,25721.36073967532,25712.45,25718.0375,0,0,,,,,25716.961983309026,25717.153397535483,25712.95227272727,25715.275568181816,25721.43441558436,887233
2026-02-04T12:55:00+05:30,25719.69911983766,25721.6,25713.7,25717.899999999998,0,0,,,,,25716.11877574544,25717.02568163534,25712.37272727273,25715.69090909091,25718.58701298696,820580
2026-02-04T12:56:00+05:30,25718.79955991883,25720.6,25714.7,25717.175,0,0,,,,,25715.904842418175,25717.222731874335,25711.60227272726,25715.123863636367,25716.5842532467,571877
2026-02-04T12:57:00+05:30,25717.987279959416,25719.9,25713.3,25716.3875,0,0,,,,,25715.514353027254,25717.197113305818,25711.35681818181,25715.033522727274,25715.519399350596,802664
2026-02-04T12:58:00+05:30,25717.187389979706,25717.187389979706,25709.15,25712.600000000002,0,0,,,,,25715.273937877264,25716.626034417994,25710.115909090895,25713.888068181826,25715.000243506445,652376
2026-02-04T12:59:00+05:30,25714.893694989856,25714.893694989856,25701.25,25707.5625,0,0,,,,,25714.581003029536,25715.602435832443,25706.761363636368,25711.347159090907,25714.43912337657,702346
2026-02-04T13:00:00+05:30,25711.228097494928,25711.25,25704.5,25707.3125,0,0,,,,,25712.964081060232,25713.661819104193,25704.88863636365,25709.02556818181,25713.62637987008,632814
2026-02-04T13:01:00+05:30,25709.270298747462,25709.65,25702.65,25707.1875,0,0,,,,,25710.99482462103,25711.48171739365,25702.64090909092,25707.027272727275,25712.448051947995,649274
2026-02-04T13:02:00+05:30,25708.22889937373,25712.4,25706.7,25709.612500000003,0,0,,,,,25709.011048674147,25710.476191373793,25702.322727272727,25706.353977272738,25711.1142045454,527080
